Date,Packet Loss,Min,Avg,Max,Standard_Deviation
Wed Apr 19 12:30:33,0%,112.092,112.161,112.289,0.465
Wed Apr 19 13:30:57,0%,112.059,112.149,112.251,0.322
Wed Apr 19 14:31:21,0%,112.093,112.225,113.062,0.495
Wed Apr 19 15:31:46,0%,112.122,112.246,112.849,0.287
Wed Apr 19 16:32:10,0%,112.117,112.228,112.411,0.357
Wed Apr 19 17:32:35,0%,112.138,112.367,113.601,0.406
Wed Apr 19 18:33:00,0%,112.154,112.429,113.363,0.383
Wed Apr 19 19:33:24,0%,112.178,112.327,112.694,0.246
Wed Apr 19 20:33:48,0%,112.124,112.205,112.301,0.439
Wed Apr 19 21:34:13,0%,112.116,112.224,112.426,0.306
Wed Apr 19 22:34:37,0%,112.095,112.173,112.265,0.439
Wed Apr 19 23:35:02,0%,112.052,112.196,112.379,0.374
Thu Apr 20 00:35:26,0%,112.054,112.143,112.367,0.433
Thu Apr 20 01:35:51,0%,112.021,112.138,112.512,0.216
Thu Apr 20 02:36:16,0%,112.032,112.374,115.572,0.893
Thu Apr 20 03:36:40,0%,112.045,112.091,112.223,0.354
Thu Apr 20 04:37:04,0%,112.016,112.113,112.640,0.441
Thu Apr 20 05:37:29,0%,112.060,112.126,112.648,0.440
Thu Apr 20 06:37:53,0%,112.053,112.215,113.280,0.503
Thu Apr 20 07:38:18,0%,112.017,112.168,112.542,0.357
Thu Apr 20 08:38:42,0%,112.045,112.143,112.594,0.288
Thu Apr 20 09:39:07,0%,112.071,112.166,112.368,0.223
Thu Apr 20 10:39:31,0%,112.029,112.123,112.311,0.265
Thu Apr 20 11:39:56,0%,112.081,112.162,112.265,0.399
Thu Apr 20 12:40:20,0%,112.064,112.141,112.301,0.400
Thu Apr 20 13:40:45,0%,112.049,112.113,112.255,0.303
Thu Apr 20 14:41:09,0%,112.096,112.216,112.419,0.389
Thu Apr 20 15:41:34,0%,112.098,115.792,130.763,7.242
Thu Apr 20 16:41:58,0%,237.307,237.379,237.612,0.674
Thu Apr 20 17:42:29,0%,112.099,112.198,112.464,0.075
Thu Apr 20 18:42:53,0%,112.132,112.305,113.016,0.455
Thu Apr 20 19:43:18,0%,112.093,112.214,112.331,0.265
Thu Apr 20 20:43:42,0%,112.128,112.227,112.387,0.453
Thu Apr 20 21:44:07,0%,112.141,112.206,112.272,0.425
Thu Apr 20 22:44:31,0%,112.136,112.212,112.380,0.454
Thu Apr 20 23:44:55,0%,112.080,112.177,112.323,0.415
Fri Apr 21 00:45:20,0%,112.044,112.152,112.298,0.415
Fri Apr 21 01:45:44,0%,112.045,112.459,115.998,0.925
Fri Apr 21 02:46:09,0%,112.056,112.217,113.417,0.482
Fri Apr 21 03:46:34,0%,112.078,112.185,113.219,0.490
Fri Apr 21 04:46:58,0%,112.048,112.293,113.844,0.458
Fri Apr 21 05:47:22,0%,112.062,112.187,112.507,0.463
Fri Apr 21 06:47:47,0%,112.031,112.096,112.201,0.115
Fri Apr 21 07:48:11,0%,112.062,112.127,112.296,0.466
Fri Apr 21 08:48:35,0%,112.055,112.193,113.184,0.428
Fri Apr 21 09:49:00,0%,112.060,112.316,115.350,0.748
Fri Apr 21 10:49:25,0%,112.081,112.135,112.249,0.354
Fri Apr 21 11:49:49,0%,112.108,112.156,112.224,0.425
Fri Apr 21 12:50:14,0%,112.083,112.226,113.177,0.492
Fri Apr 21 13:50:43,0%,112.066,112.131,112.217,0.282
Fri Apr 21 14:51:13,0%,112.088,112.238,113.922,0.512
Fri Apr 21 15:51:43,0%,112.085,112.150,112.303,0.399
Fri Apr 21 16:52:12,0%,112.137,112.188,112.265,0.424
Fri Apr 21 17:52:42,0%,112.151,112.196,112.265,0.397
Fri Apr 21 18:53:11,0%,112.163,112.242,112.374,0.340
Fri Apr 21 19:53:41,0%,112.136,112.216,112.379,0.400
Fri Apr 21 20:54:10,0%,112.104,112.258,113.211,0.359
Fri Apr 21 21:54:40,0%,112.122,112.203,112.375,0.465
Fri Apr 21 22:55:10,0%,112.083,112.308,112.929,0.191
Fri Apr 21 23:55:39,0%,112.058,112.133,112.316,0.193
Sat Apr 22 00:56:09,0%,112.085,112.174,112.429,0.166
Sat Apr 22 01:56:38,0%,112.064,112.166,112.324,0.401
Sat Apr 22 02:57:07,0%,112.055,112.154,112.455,0.391
Sat Apr 22 03:57:37,0%,112.072,112.136,112.301,0.400
Sat Apr 22 04:58:06,0%,112.112,112.160,112.397,0.305
Sat Apr 22 05:58:36,0%,112.065,112.140,112.321,0.339
Sat Apr 22 06:59:05,0%,112.085,112.152,112.322,0.324
Sat Apr 22 07:59:35,0%,112.047,112.137,112.322,0.220
Sat Apr 22 09:00:04,0%,112.080,112.166,112.300,0.193
Sat Apr 22 10:00:34,0%,112.047,112.142,112.282,0.384
Sat Apr 22 11:01:03,0%,112.081,115.388,165.155,11.697
Sat Apr 22 12:01:28,0%,112.066,112.270,114.820,0.683
Sat Apr 22 13:01:57,0%,112.078,112.180,112.948,0.332
Sat Apr 22 14:02:27,0%,112.051,112.440,115.159,0.943
Sat Apr 22 15:02:57,0%,112.051,112.158,112.267,0.158
Sat Apr 22 16:03:26,0%,112.094,112.187,112.262,0.398
Sat Apr 22 17:03:56,0%,112.139,112.318,114.293,0.585
Sat Apr 22 18:04:20,0%,112.132,112.209,112.333,0.264
Sat Apr 22 19:04:50,0%,112.104,112.194,112.353,0.387
Sat Apr 22 20:05:19,0%,112.143,112.220,112.334,0.241
Sat Apr 22 21:05:49,0%,112.133,112.199,112.395,0.428
Sat Apr 22 22:06:18,0%,112.090,112.159,112.267,0.463
Sat Apr 22 23:06:43,0%,112.142,112.200,112.402,0.056
Sun Apr 23 00:07:12,0%,112.110,112.187,112.301,0.451
Sun Apr 23 01:07:42,0%,112.094,112.159,112.261,0.464
Sun Apr 23 02:08:06,0%,112.092,112.239,112.708,0.221
Sun Apr 23 03:08:35,0%,112.080,112.175,112.357,0.323
Sun Apr 23 04:09:05,0%,112.096,112.146,112.235,0.384
Sun Apr 23 05:09:34,0%,112.078,112.126,112.236,0.262
Sun Apr 23 06:10:04,0%,112.057,112.168,112.567,0.425
Sun Apr 23 07:10:34,0%,112.102,112.169,112.279,0.354
Sun Apr 23 08:11:03,0%,112.100,112.152,112.254,0.215
Sun Apr 23 09:11:32,0%,112.066,112.180,112.429,0.419
Sun Apr 23 10:12:02,0%,112.077,112.130,112.244,0.302
Sun Apr 23 11:12:26,0%,112.086,112.164,112.285,0.426
Sun Apr 23 12:12:56,0%,112.086,112.149,112.241,0.368
Sun Apr 23 13:13:25,0%,112.109,112.172,112.294,0.054
Sun Apr 23 14:13:55,0%,112.077,112.134,112.216,0.352
Sun Apr 23 15:14:25,0%,112.119,112.187,112.319,0.117
Sun Apr 23 16:14:49,0%,112.101,112.158,112.232,0.239
Sun Apr 23 17:15:18,0%,112.127,112.317,114.089,0.553
Sun Apr 23 18:15:48,0%,112.107,112.272,113.559,0.509
Sun Apr 23 19:16:17,0%,112.079,112.206,112.324,0.324
Sun Apr 23 20:16:47,0%,112.153,113.562,138.192,5.667
Sun Apr 23 21:17:16,0%,112.128,112.186,112.285,0.302
Sun Apr 23 22:17:46,0%,112.101,112.193,112.295,0.413
Sun Apr 23 23:18:16,0%,112.085,112.147,112.248,0.321
Mon Apr 24 00:18:45,0%,112.056,112.929,118.860,1.935
Mon Apr 24 01:19:15,0%,112.052,112.120,112.271,0.341
Mon Apr 24 02:19:44,0%,112.037,112.119,112.280,0.193
Mon Apr 24 03:20:14,0%,112.015,112.126,112.625,0.432
Mon Apr 24 04:20:39,Mon Apr 24 05:21:39,Mon Apr 24 06:22:39,0%,112.049,112.229,114.140,0.489
Mon Apr 24 07:23:03,0%,112.067,112.289,113.663,0.392
Mon Apr 24 08:23:28,0%,112.035,112.163,112.919,0.440
Mon Apr 24 09:23:52,0%,112.036,112.123,112.654,0.454
Mon Apr 24 10:24:16,0%,112.048,112.204,114.081,0.469
Mon Apr 24 11:24:41,0%,112.077,112.139,112.365,0.269
Mon Apr 24 12:25:05,0%,112.069,112.329,115.584,0.812
Mon Apr 24 13:25:29,0%,112.079,112.169,112.654,0.386
Mon Apr 24 14:25:54,0%,112.109,112.299,113.702,0.530
Mon Apr 24 15:26:18,0%,112.101,112.224,113.222,0.522
Mon Apr 24 16:26:48,0%,112.109,112.206,112.301,0.399
Mon Apr 24 17:27:17,0%,112.127,112.346,114.264,0.555
Mon Apr 24 18:27:47,0%,112.145,112.473,113.767,0.496
Mon Apr 24 19:28:16,0%,112.112,112.307,113.054,0.335
Mon Apr 24 20:28:46,0%,112.130,113.831,121.403,3.079
Mon Apr 24 21:29:15,0%,112.117,112.253,112.433,0.081
Mon Apr 24 22:29:45,0%,112.081,112.324,114.346,0.483
Mon Apr 24 23:30:14,0%,112.068,112.156,112.454,0.141
Tue Apr 25 00:30:44,0%,112.028,112.157,113.155,0.350
Tue Apr 25 01:31:08,0%,112.059,112.223,113.154,0.504
Tue Apr 25 02:31:38,0%,112.044,112.122,112.277,0.385
Tue Apr 25 03:32:02,0%,112.032,112.225,114.647,0.684
Tue Apr 25 04:32:27,5%,112.046,113.434,124.936,3.524
Tue Apr 25 05:32:57,0%,112.022,112.186,112.857,0.461
Tue Apr 25 06:33:27,0%,112.048,112.174,112.479,0.464
Tue Apr 25 07:33:56,0%,112.060,112.116,112.232,0.464
Tue Apr 25 08:34:26,0%,112.065,112.127,112.223,0.438
Tue Apr 25 09:34:55,0%,112.081,112.155,112.308,0.121
Tue Apr 25 10:35:25,0%,112.060,112.125,112.224,0.425
Tue Apr 25 11:35:54,0%,112.050,112.123,112.225,0.425
Tue Apr 25 12:36:24,0%,112.062,112.137,112.275,0.464
Tue Apr 25 13:36:53,0%,112.100,112.160,112.270,0.263
Tue Apr 25 14:37:23,0%,112.075,112.163,112.383,0.372
Tue Apr 25 15:37:52,0%,112.107,112.183,112.377,0.306
Tue Apr 25 16:38:22,0%,112.156,112.525,114.621,0.703
Tue Apr 25 17:38:53,0%,112.062,112.209,112.390,0.417
Tue Apr 25 18:39:22,0%,112.184,112.319,112.934,0.215
Tue Apr 25 19:39:52,0%,112.183,112.270,112.718,0.154
Tue Apr 25 20:40:21,0%,112.173,112.271,112.491,0.293
Tue Apr 25 21:40:51,0%,112.115,112.217,112.299,0.338
Tue Apr 25 22:41:20,0%,112.083,120.571,179.194,19.497
Tue Apr 25 23:41:50,0%,112.061,112.179,112.378,0.292
Wed Apr 26 00:42:19,
