Date,Packet Loss,Min,Avg,Max,Standard_Deviation
Thu Apr 20 14:28:14,0%,70.161,70.716,75.219,1.096
Thu Apr 20 15:28:40,0%,70.157,70.759,72.846,0.771
Thu Apr 20 16:29:05,0%,70.136,70.262,70.628,0.288
Thu Apr 20 17:29:31,0%,70.14,70.643,73.586,0.791
Thu Apr 20 18:29:57,0%,70.181,70.812,74.041,0.89
Thu Apr 20 19:30:27,0%,70.167,70.519,71.373,0.456
Thu Apr 20 20:30:52,0%,70.157,70.673,76.153,1.293
Thu Apr 20 21:31:22,0%,70.136,70.251,70.528,0.333
Thu Apr 20 22:31:53,0%,70.13,70.505,73.499,0.877
Thu Apr 20 23:32:18,0%,70.164,70.33,71.215,0.391
Fri Apr 21 00:32:43,0%,70.138,70.264,70.503,0.12
Fri Apr 21 01:33:09,0%,70.133,70.47,72.323,0.509
Fri Apr 21 02:33:34,0%,70.153,70.461,73.993,0.876
Fri Apr 21 03:34:00,0%,70.13,70.796,79.586,2.062
Fri Apr 21 04:34:25,0%,70.136,70.333,71.769,0.432
Fri Apr 21 05:34:50,0%,70.136,70.177,70.312,0.095
Fri Apr 21 06:35:16,0%,70.092,70.622,78.731,1.894
Fri Apr 21 07:35:43,0%,70.134,70.19,70.418,0.066
Fri Apr 21 08:36:08,0%,70.113,70.187,70.341,0.296
Fri Apr 21 09:36:34,0%,70.115,70.677,79.582,2.057
Fri Apr 21 10:36:59,0%,70.142,70.207,70.354,0.272
Fri Apr 21 11:37:24,0%,70.109,70.245,70.428,0.376
Fri Apr 21 12:37:50,0%,70.114,70.252,70.546,0.334
Fri Apr 21 13:38:15,0%,70.121,70.491,72.238,0.589
Fri Apr 21 14:38:41,0%,70.164,70.455,71.842,0.494
Fri Apr 21 15:39:07,0%,70.148,70.58,72.776,0.669
Fri Apr 21 16:39:32,0%,70.158,70.5,72.949,0.664
Fri Apr 21 17:39:57,0%,70.136,70.292,71.086,0.295
Fri Apr 21 18:40:23,0%,70.143,72.623,111.174,8.861
Fri Apr 21 19:40:48,0%,70.143,70.4,71.709,0.497
Fri Apr 21 20:41:14,0%,70.149,70.384,71.373,0.451
Fri Apr 21 21:41:39,0%,70.134,70.442,72.127,0.523
Fri Apr 21 22:42:04,0%,70.137,70.329,70.795,0.343
Fri Apr 21 23:42:30,0%,70.139,70.392,71.568,0.358
Sat Apr 22 00:42:55,0%,70.119,71.96,85.653,4.369
Sat Apr 22 01:43:21,0%,70.124,71.298,80.228,2.927
Sat Apr 22 02:43:46,0%,70.139,70.232,70.571,0.228
Sat Apr 22 03:44:16,0%,70.094,70.181,70.366,0.245
Sat Apr 22 04:44:41,0%,70.136,70.209,70.49,0.222
Sat Apr 22 05:45:07,0%,70.131,70.205,70.37,0.056
Sat Apr 22 06:45:32,0%,70.133,70.346,72.732,0.66
Sat Apr 22 07:45:57,0%,70.113,70.21,70.353,0.273
Sat Apr 22 08:46:22,0%,70.105,70.199,70.334,0.16
Sat Apr 22 09:46:48,0%,70.124,70.497,75.22,1.148
Sat Apr 22 10:47:13,0%,70.135,70.746,78.605,1.857
Sat Apr 22 11:47:38,0%,70.142,70.302,70.91,0.273
Sat Apr 22 12:48:04,0%,70.112,70.224,71.073,0.276
Sat Apr 22 13:48:29,0%,70.122,70.191,70.325,0.243
Sat Apr 22 14:48:55,0%,70.12,70.293,71.294,0.334
Sat Apr 22 15:49:20,0%,70.138,70.293,71.857,0.49
Sat Apr 22 16:49:45,0%,70.158,70.23,70.345,0.054
Sat Apr 22 17:50:11,0%,70.132,70.228,70.505,0.196
Sat Apr 22 18:50:36,0%,70.121,70.431,72.724,0.667
Sat Apr 22 19:51:01,0%,70.128,70.197,70.45,0.311
Sat Apr 22 20:51:27,0%,70.136,70.637,74.785,1.288
Sat Apr 22 21:51:52,0%,70.113,70.241,70.723,0.292
Sat Apr 22 22:52:18,0%,70.14,70.206,70.456,0.342
Sat Apr 22 23:52:43,0%,70.1,70.184,70.471,0.313
Sun Apr 23 00:53:09,0%,70.151,70.289,70.94,0.218
Sun Apr 23 01:53:34,0%,70.125,70.28,70.59,0.242
Sun Apr 23 02:53:59,0%,70.144,70.263,70.448,0.374
Sun Apr 23 03:54:24,0%,70.133,70.237,70.796,0.394
Sun Apr 23 04:54:50,0%,70.12,70.221,70.458,0.263
Sun Apr 23 05:55:15,0%,70.122,70.29,71.057,0.428
Sun Apr 23 06:55:40,0%,70.12,70.174,70.392,0.198
Sun Apr 23 07:56:06,0%,70.136,70.208,70.374,0.199
Sun Apr 23 08:56:31,0%,70.133,70.203,70.321,0.24
Sun Apr 23 09:56:57,0%,70.116,70.297,72.277,0.55
Sun Apr 23 10:57:22,0%,70.111,70.379,71.705,0.542
Sun Apr 23 11:57:47,0%,70.11,70.176,70.401,0.259
Sun Apr 23 12:58:13,0%,70.107,70.19,70.391,0.33
Sun Apr 23 13:58:38,0%,70.139,70.364,72.853,0.645
Sun Apr 23 14:59:03,0%,70.12,70.208,70.422,0.373
Sun Apr 23 15:59:28,0%,70.129,70.242,70.715,0.387
Sun Apr 23 16:59:54,0%,70.142,70.385,71.979,0.505
Sun Apr 23 18:00:19,0%,70.147,70.251,70.664,0.363
Sun Apr 23 19:00:44,0%,70.11,70.612,76.471,1.396
Sun Apr 23 20:01:10,0%,70.136,70.384,73.124,0.639
Sun Apr 23 21:01:35,0%,70.108,70.289,71.841,0.503
Sun Apr 23 22:02:00,0%,70.156,70.293,70.734,0.368
Sun Apr 23 23:02:26,0%,70.172,71.383,76.024,1.347
Mon Apr 24 00:02:51,0%,70.109,70.896,75.697,1.407
Mon Apr 24 01:03:16,0%,70.155,71.095,82.692,2.743
Mon Apr 24 02:03:42,0%,70.137,71.054,82.042,2.707
Mon Apr 24 03:04:07,0%,70.167,70.838,76.315,1.391
Mon Apr 24 04:04:32,0%,70.148,70.224,70.48,0.207
Mon Apr 24 05:04:58,0%,70.138,70.235,70.381,0.261
Mon Apr 24 06:05:23,0%,70.132,70.208,70.376,0.271
Mon Apr 24 07:05:48,0%,70.148,71.404,87.539,3.924
Mon Apr 24 08:06:14,0%,70.143,70.245,70.678,0.285
Mon Apr 24 09:06:39,0%,70.136,70.208,70.596,0.213
Mon Apr 24 10:07:04,0%,70.118,70.252,70.772,0.335
Mon Apr 24 11:07:30,0%,70.121,70.196,70.424,0.353
Mon Apr 24 12:07:55,0%,70.136,70.222,70.403,0.26
Mon Apr 24 13:08:20,0%,70.149,70.484,72.514,0.706
Mon Apr 24 14:08:45,0%,70.16,70.561,71.551,0.51
Mon Apr 24 15:09:11,0%,70.127,70.333,71.958,0.493
Mon Apr 24 16:09:36,0%,70.142,70.311,70.609,0.173
Mon Apr 24 17:10:01,0%,70.125,70.992,75.06,1.354
Mon Apr 24 18:10:27,0%,70.208,70.982,82.053,2.566
Mon Apr 24 19:10:52,0%,70.197,79.053,99.534,8.246
Mon Apr 24 20:11:17,0%,70.178,71.087,73.857,0.968
Mon Apr 24 21:11:43,0%,70.173,70.316,70.787,0.36
Mon Apr 24 22:12:08,0%,70.146,70.386,71.523,0.496
Mon Apr 24 23:12:34,0%,70.171,70.47,72.331,0.553
Tue Apr 25 00:12:59,0%,70.137,70.324,71.24,0.372
Tue Apr 25 01:13:24,0%,70.144,71.039,83.089,2.874
Tue Apr 25 02:13:50,0%,70.16,70.422,72.036,0.476
Tue Apr 25 03:14:15,0%,70.146,70.38,72.593,0.524
Tue Apr 25 04:14:41,0%,70.132,70.234,70.512,0.293
Tue Apr 25 05:15:06,0%,70.141,70.305,71.676,0.405
Tue Apr 25 06:15:32,0%,70.135,70.268,71.486,0.407
Tue Apr 25 07:15:57,0%,70.097,70.229,70.831,0.241
Tue Apr 25 08:16:22,0%,70.116,70.183,70.317,0.099
Tue Apr 25 09:16:48,0%,70.138,70.303,71.675,0.435
Tue Apr 25 10:17:13,0%,70.13,70.213,70.357,0.351
Tue Apr 25 11:17:38,0%,70.119,70.232,70.687,0.314
Tue Apr 25 12:18:03,0%,70.132,70.889,72.763,0.819
Tue Apr 25 13:18:29,0%,70.17,70.327,70.965,0.311
Tue Apr 25 14:18:54,0%,70.147,70.453,72.268,0.49
Tue Apr 25 15:19:20,0%,70.142,70.494,73.539,0.782
Tue Apr 25 16:19:45,0%,70.188,70.823,79.686,2.073
Tue Apr 25 17:20:10,0%,70.176,71.079,75.496,1.331
Tue Apr 25 18:20:40,0%,70.167,70.699,74.444,1.033
Tue Apr 25 19:21:06,0%,72.77,72.954,73.403,0.407
Tue Apr 25 20:21:32,0%,70.15,70.525,72.528,0.724
Tue Apr 25 21:21:57,0%,70.105,70.24,70.397,0.358
Tue Apr 25 22:22:22,0%,70.084,70.195,70.406,0.239
Tue Apr 25 23:22:48,0%,70.112,70.241,70.894,0.327
Wed Apr 26 00:23:13,0%,70.098,70.423,71.388,0.471
