Date,Packet Loss,Min,Avg,Max,Standard_Deviation
Tue Apr 18 04:04:09,0%,70.126,74.710,158.955,19.330
Tue Apr 18 05:04:34,0%,70.126,70.258,70.446,0.366
Tue Apr 18 06:04:59,0%,70.136,70.251,70.450,0.317
Tue Apr 18 07:05:23,0%,70.126,70.200,70.403,0.235
Tue Apr 18 08:05:49,0%,70.115,70.264,71.269,0.391
Tue Apr 18 09:06:14,0%,70.123,70.449,74.561,0.980
Tue Apr 18 10:06:38,0%,70.098,70.222,70.447,0.144
Tue Apr 18 11:07:03,0%,70.181,83.269,109.976,10.400
Tue Apr 18 12:07:27,0%,70.155,70.384,71.013,0.386
Tue Apr 18 13:07:52,0%,70.256,86.436,101.293,9.429
Tue Apr 18 14:08:17,0%,70.132,75.848,137.508,14.880
Tue Apr 18 15:08:41,0%,70.130,72.377,109.958,8.627
Tue Apr 18 16:09:06,0%,70.173,71.642,80.852,2.767
Tue Apr 18 17:09:31,0%,70.178,70.773,74.490,1.077
Tue Apr 18 18:09:55,0%,70.167,70.475,71.764,0.514
Tue Apr 18 19:10:20,0%,70.143,70.344,70.675,0.221
Tue Apr 18 20:10:44,0%,70.210,70.941,73.529,0.966
Tue Apr 18 21:11:09,0%,70.124,70.474,71.463,0.458
Tue Apr 18 22:11:33,5%,70.160,75.640,119.707,14.499
Tue Apr 18 23:11:59,0%,70.126,70.235,70.442,0.326
Wed Apr 19 00:12:24,0%,70.113,70.248,70.402,0.203
Wed Apr 19 01:12:48,0%,70.128,70.603,77.241,1.562
Wed Apr 19 02:13:13,0%,70.136,70.552,74.389,0.948
Wed Apr 19 03:13:37,0%,70.128,70.273,70.519,0.309
Wed Apr 19 04:14:02,0%,70.122,70.216,70.442,0.235
Wed Apr 19 05:14:27,0%,70.102,70.258,70.849,0.157
Wed Apr 19 06:14:51,0%,70.154,70.261,70.434,0.254
Wed Apr 19 07:15:16,0%,70.096,70.169,70.296,0.241
Wed Apr 19 08:15:41,0%,70.123,70.232,70.368,0.297
Wed Apr 19 09:16:05,0%,70.146,70.262,70.593,0.274
Wed Apr 19 10:16:30,0%,70.135,70.213,70.368,0.198
Wed Apr 19 11:16:55,0%,70.115,70.230,70.549,0.094
Wed Apr 19 12:17:19,0%,70.098,70.476,72.066,0.634
Wed Apr 19 13:17:44,0%,70.182,70.458,73.542,0.722
Wed Apr 19 14:18:09,0%,70.198,70.586,72.818,0.636
Wed Apr 19 15:18:33,0%,70.147,71.715,85.947,3.551
Wed Apr 19 16:18:58,0%,70.136,70.983,79.335,1.971
Wed Apr 19 17:19:23,0%,70.197,77.030,141.016,15.813
Wed Apr 19 18:19:47,0%,70.212,70.441,71.144,0.355
Wed Apr 19 19:20:12,0%,70.136,70.626,73.783,0.801
Wed Apr 19 20:20:37,0%,70.119,71.290,87.602,3.764
Wed Apr 19 21:21:01,0%,70.144,70.559,76.229,1.312
Wed Apr 19 22:21:27,0%,70.108,72.960,98.874,6.405
Wed Apr 19 23:21:51,0%,70.125,70.274,70.549,0.212
Thu Apr 20 00:22:16,0%,70.118,70.213,70.380,0.248
Thu Apr 20 01:22:40,0%,70.156,70.360,71.926,0.447
Thu Apr 20 02:23:05,0%,70.141,70.244,70.664,0.382
Thu Apr 20 03:23:30,0%,70.163,70.298,70.669,0.221
Thu Apr 20 04:23:54,0%,70.164,70.243,70.570,0.131
Thu Apr 20 05:24:19,0%,70.115,74.596,117.908,13.319
Thu Apr 20 06:24:43,0%,70.143,70.216,70.624,0.295
Thu Apr 20 07:25:08,0%,70.162,70.269,70.479,0.250
Thu Apr 20 08:25:33,0%,70.152,70.239,70.463,0.204
Thu Apr 20 09:25:58,0%,70.133,70.389,72.087,0.624
Thu Apr 20 10:26:23,0%,70.142,70.203,70.380,0.299
Thu Apr 20 11:26:48,0%,70.095,70.194,70.346,0.283
Thu Apr 20 12:27:12,0%,70.140,70.319,71.119,0.333
Thu Apr 20 13:27:37,0%,70.139,70.532,74.611,0.961
Thu Apr 20 14:28:01,0%,70.133,70.415,71.349,0.395
Thu Apr 20 15:28:26,0%,70.161,70.654,74.505,1.027
Thu Apr 20 16:28:50,5%,70.155,70.518,74.098,0.911
Thu Apr 20 17:29:16,0%,70.135,70.266,70.534,0.304
Thu Apr 20 18:29:41,0%,70.117,70.546,74.175,0.867
Thu Apr 20 19:30:06,0%,70.145,70.503,72.997,0.663
Thu Apr 20 20:30:30,0%,70.172,70.468,71.284,0.279
Thu Apr 20 21:30:55,0%,70.132,70.463,73.398,0.786
Thu Apr 20 22:31:19,0%,70.125,70.297,71.230,0.278
Thu Apr 20 23:31:44,0%,70.157,70.686,78.739,1.873
Fri Apr 21 00:32:09,0%,70.145,70.226,70.321,0.318
Fri Apr 21 01:32:34,0%,70.156,70.278,70.734,0.282
Fri Apr 21 02:32:59,0%,70.130,70.299,72.263,0.573
Fri Apr 21 03:33:23,0%,70.149,70.456,73.202,0.743
Fri Apr 21 04:33:48,0%,70.131,70.186,70.450,0.343
Fri Apr 21 05:34:12,0%,70.110,70.193,70.421,0.218
Fri Apr 21 06:34:37,0%,70.108,70.165,70.390,0.213
Fri Apr 21 07:35:02,0%,70.135,70.193,70.377,0.061
Fri Apr 21 08:35:26,0%,70.116,70.196,70.314,0.228
Fri Apr 21 09:35:51,0%,70.137,70.235,70.450,0.277
Fri Apr 21 10:36:16,0%,70.128,70.566,75.874,1.238
Fri Apr 21 11:36:40,0%,70.106,70.207,70.769,0.363
Fri Apr 21 12:37:05,0%,70.118,72.232,108.459,8.317
Fri Apr 21 13:37:30,0%,70.144,72.502,96.333,6.633
Fri Apr 21 14:37:55,0%,70.149,70.328,71.208,0.403
Fri Apr 21 15:38:19,0%,70.177,71.418,87.432,3.734
Fri Apr 21 16:38:44,0%,70.152,77.688,218.487,32.303
Fri Apr 21 17:39:09,0%,70.112,71.173,84.185,3.059
Fri Apr 21 18:39:33,0%,70.172,71.754,79.873,2.926
Fri Apr 21 19:39:58,0%,70.163,71.993,87.732,4.637
Fri Apr 21 20:40:23,0%,70.141,70.428,72.760,0.592
Fri Apr 21 21:40:48,0%,70.140,70.674,77.521,1.620
Fri Apr 21 22:41:13,0%,70.158,70.281,70.474,0.119
Fri Apr 21 23:41:37,0%,70.122,70.239,70.601,0.353
Sat Apr 22 00:42:02,0%,70.123,70.241,71.096,0.376
Sat Apr 22 01:42:26,0%,70.141,70.246,70.492,0.269
Sat Apr 22 02:42:51,0%,70.129,70.249,70.829,0.371
Sat Apr 22 03:43:16,0%,70.128,70.232,70.519,0.292
Sat Apr 22 04:43:41,0%,70.106,70.187,70.335,0.258
Sat Apr 22 05:44:05,0%,70.137,70.286,71.129,0.437
Sat Apr 22 06:44:30,0%,70.125,70.192,70.337,0.328
Sat Apr 22 07:44:55,0%,70.107,70.244,71.040,0.304
Sat Apr 22 08:45:20,0%,70.119,70.182,70.279,0.347
Sat Apr 22 09:45:44,0%,70.114,70.159,70.310,0.172
Sat Apr 22 10:46:09,0%,70.155,70.228,70.414,0.258
Sat Apr 22 11:46:33,0%,70.122,70.189,70.343,0.229
Sat Apr 22 12:46:58,0%,70.117,70.204,70.372,0.107
Sat Apr 22 13:47:23,0%,70.136,70.266,70.769,0.299
Sat Apr 22 14:47:47,0%,70.143,70.259,70.750,0.194
Sat Apr 22 15:48:12,0%,70.098,70.202,70.625,0.289
Sat Apr 22 16:48:37,0%,70.120,70.213,71.058,0.321
Sat Apr 22 17:49:01,0%,70.157,70.281,71.138,0.242
Sat Apr 22 18:49:26,0%,70.155,70.235,70.545,0.255
Sat Apr 22 19:49:51,0%,70.124,70.366,73.382,0.783
Sat Apr 22 20:50:16,0%,70.118,70.252,70.783,0.287
Sat Apr 22 21:50:40,0%,70.117,70.188,70.435,0.260
Sat Apr 22 22:51:04,0%,70.121,70.175,70.248,0.326
Sat Apr 22 23:51:29,0%,70.121,70.225,70.518,0.382
Sun Apr 23 00:51:53,0%,70.110,70.742,79.720,2.086
Sun Apr 23 01:52:18,0%,70.132,70.242,70.355,0.199
Sun Apr 23 02:52:42,0%,70.141,70.578,75.190,1.086
Sun Apr 23 03:53:07,0%,70.105,70.196,70.326,0.074
Sun Apr 23 04:53:32,0%,70.125,70.209,70.408,0.372
Sun Apr 23 05:53:57,0%,70.126,70.176,70.270,0.304
Sun Apr 23 06:54:22,0%,70.115,70.185,70.395,0.162
Sun Apr 23 07:54:46,0%,70.131,70.183,70.387,0.283
Sun Apr 23 08:55:11,0%,70.137,70.299,71.839,0.510
Sun Apr 23 09:55:36,0%,70.125,70.218,70.378,0.297
Sun Apr 23 10:56:01,0%,70.090,70.259,71.566,0.478
Sun Apr 23 11:56:25,0%,70.109,70.175,70.275,0.192
Sun Apr 23 12:56:50,0%,70.123,70.185,70.311,0.306
Sun Apr 23 13:57:15,0%,70.126,70.189,70.498,0.373
Sun Apr 23 14:57:39,0%,70.131,70.183,70.288,0.327
Sun Apr 23 15:58:04,0%,70.111,70.201,70.586,0.358
Sun Apr 23 16:58:29,0%,70.128,70.503,74.725,1.089
Sun Apr 23 17:58:53,0%,70.119,70.477,73.039,0.858
Sun Apr 23 18:59:18,0%,70.125,79.916,92.512,10.560
Sun Apr 23 19:59:43,0%,70.128,70.257,71.072,0.271
Sun Apr 23 21:00:08,0%,70.102,70.236,70.553,0.103
Sun Apr 23 22:00:33,0%,70.117,70.196,70.289,0.282
Sun Apr 23 23:00:58,0%,70.130,71.219,87.705,3.805
Mon Apr 24 00:01:23,0%,70.141,70.257,71.158,0.398
Mon Apr 24 01:01:47,0%,70.105,71.327,82.315,3.334
Mon Apr 24 02:02:12,0%,70.124,70.480,75.075,1.059
Mon Apr 24 03:02:37,0%,70.134,70.325,72.147,0.448
Mon Apr 24 04:03:02,0%,70.130,70.224,70.425,0.264
Mon Apr 24 05:03:26,0%,70.127,70.182,70.270,0.304
Mon Apr 24 06:03:51,0%,70.147,70.231,70.349,0.154
Mon Apr 24 07:04:15,0%,70.103,70.231,70.480,0.370
Mon Apr 24 08:04:42,0%,70.151,71.035,75.732,1.393
Mon Apr 24 09:05:06,0%,70.124,70.184,70.354,0.296
Mon Apr 24 10:05:31,0%,70.128,70.200,70.396,0.350
Mon Apr 24 11:05:56,0%,70.137,70.499,75.310,1.142
Mon Apr 24 12:06:20,0%,70.122,71.824,77.275,2.311
Mon Apr 24 13:06:45,0%,70.141,70.354,71.405,0.446
Mon Apr 24 14:07:10,0%,70.176,70.488,71.371,0.468
Mon Apr 24 15:07:34,0%,70.138,70.972,81.769,2.508
Mon Apr 24 16:07:59,5%,70.170,71.742,90.237,4.675
Mon Apr 24 17:08:25,0%,70.138,72.662,78.679,2.686
Mon Apr 24 18:08:49,0%,70.175,70.564,72.606,0.619
Mon Apr 24 19:09:14,0%,70.137,70.919,76.450,1.410
Mon Apr 24 20:09:39,0%,70.179,73.212,81.486,3.430
Mon Apr 24 21:10:03,0%,70.158,70.399,71.573,0.385
Mon Apr 24 22:10:28,0%,70.129,70.235,70.468,0.082
Mon Apr 24 23:10:52,0%,70.158,70.394,72.667,0.546
Tue Apr 25 00:11:17,0%,70.148,70.765,81.067,2.377
Tue Apr 25 01:11:42,0%,70.123,72.627,95.693,6.888
Tue Apr 25 02:12:06,0%,70.135,70.329,71.437,0.319
Tue Apr 25 03:12:31,0%,70.136,70.215,70.399,0.340
Tue Apr 25 04:12:56,0%,70.139,70.472,74.503,0.961
Tue Apr 25 05:13:20,0%,70.127,70.229,70.539,0.378
Tue Apr 25 06:13:45,0%,70.141,70.195,70.274,0.315
Tue Apr 25 07:14:10,0%,70.123,70.235,71.274,0.342
Tue Apr 25 08:14:35,0%,70.128,70.270,71.843,0.501
Tue Apr 25 09:15:00,0%,70.133,70.271,70.855,0.194
Tue Apr 25 10:15:24,0%,70.117,70.191,70.336,0.059
Tue Apr 25 11:15:49,0%,70.152,70.240,70.437,0.205
Tue Apr 25 12:16:15,0%,70.155,70.270,70.945,0.263
Tue Apr 25 13:16:39,0%,70.131,70.328,71.123,0.389
Tue Apr 25 14:17:04,0%,70.130,71.347,75.711,1.845
Tue Apr 25 15:17:28,0%,70.117,70.442,72.846,0.606
Tue Apr 25 16:17:54,0%,70.173,70.608,76.566,1.379
Tue Apr 25 17:18:18,0%,70.217,71.795,92.082,4.701
Tue Apr 25 18:18:42,0%,70.172,70.438,71.821,0.444
Tue Apr 25 19:19:07,0%,75.504,80.870,83.937,3.887
Tue Apr 25 20:19:32,0%,70.164,72.572,82.916,3.588
Tue Apr 25 21:19:56,0%,70.103,70.282,71.036,0.259
Tue Apr 25 22:20:21,0%,70.089,70.323,72.452,0.568
Tue Apr 25 23:20:45,0%,70.111,70.213,70.541,0.216
Wed Apr 26 00:21:10,0%,70.098,70.225,70.392,0.374
