Date,Packet Loss,Min,Avg,Max,Standard_Deviation
Tue Apr 18 14:38:13,0%,154.068,154.210,154.358,0.517
Tue Apr 18 15:38:43,0%,154.160,154.281,154.502,0.547
Tue Apr 18 16:39:13,0%,154.165,154.265,154.418,0.187
Tue Apr 18 17:39:43,0%,154.146,154.305,154.477,0.150
Tue Apr 18 18:40:06,0%,154.103,154.388,155.310,0.545
Tue Apr 18 19:40:37,0%,154.137,154.297,154.668,0.430
Tue Apr 18 20:41:01,0%,154.085,154.251,154.365,0.070
Tue Apr 18 21:41:26,0%,154.159,154.279,154.570,0.519
Tue Apr 18 22:41:49,0%,154.098,154.218,154.491,0.532
Tue Apr 18 23:42:23,0%,156.685,156.811,156.974,0.537
Wed Apr 19 00:42:47,0%,156.653,156.769,156.957,0.235
Wed Apr 19 01:43:18,0%,156.655,156.781,156.955,0.403
Wed Apr 19 02:43:53,0%,156.688,156.845,157.008,0.143
Wed Apr 19 03:44:17,0%,156.690,156.758,156.881,0.533
Wed Apr 19 04:44:41,0%,156.682,156.796,156.986,0.491
Wed Apr 19 05:45:11,0%,156.674,156.828,156.974,0.457
Wed Apr 19 06:45:36,0%,156.651,156.840,157.142,0.410
Wed Apr 19 07:46:02,0%,156.668,156.798,156.984,0.492
Wed Apr 19 08:46:26,0%,156.681,156.939,159.116,0.669
Wed Apr 19 09:46:49,0%,156.680,156.816,157.093,0.484
Wed Apr 19 10:47:13,0%,156.686,157.015,160.013,0.813
Wed Apr 19 11:47:46,0%,156.650,156.820,157.016,0.555
Wed Apr 19 12:48:12,0%,156.721,156.893,157.104,0.351
Wed Apr 19 13:48:43,5%,156.673,156.793,156.986,0.235
Wed Apr 19 14:49:10,0%,156.686,156.782,157.097,0.319
Wed Apr 19 15:49:51,0%,156.694,156.828,157.242,0.351
Wed Apr 19 16:50:20,0%,156.683,156.984,157.987,0.553
Wed Apr 19 17:50:55,0%,156.668,156.837,157.044,0.555
Wed Apr 19 18:51:28,0%,156.744,156.869,157.074,0.457
Wed Apr 19 19:51:59,0%,156.663,156.841,157.045,0.162
Wed Apr 19 20:52:31,0%,156.731,156.878,157.065,0.404
Wed Apr 19 21:53:01,0%,156.776,156.948,157.475,0.523
Wed Apr 19 22:53:33,0%,156.664,156.840,157.023,0.344
Wed Apr 19 23:54:04,0%,156.665,156.795,156.892,0.185
Thu Apr 20 00:54:31,0%,156.684,156.777,157.020,0.317
Thu Apr 20 01:55:03,0%,156.674,157.578,171.697,3.272
Thu Apr 20 02:55:35,0%,156.659,156.781,156.930,0.421
Thu Apr 20 03:56:02,0%,156.657,156.864,157.105,0.558
Thu Apr 20 04:56:42,0%,156.719,156.862,156.997,0.508
Thu Apr 20 05:57:17,0%,156.631,156.813,157.016,0.448
Thu Apr 20 06:57:45,0%,156.657,156.879,157.012,0.236
Thu Apr 20 07:58:26,0%,156.683,156.833,157.102,0.465
Thu Apr 20 08:58:53,0%,156.673,156.813,156.990,0.537
Thu Apr 20 09:59:34,0%,156.732,156.941,158.075,0.352
Thu Apr 20 11:00:20,0%,156.656,156.801,157.174,0.556
Thu Apr 20 12:01:01,0%,156.675,156.836,157.200,0.449
Thu Apr 20 13:01:37,0%,156.733,156.888,158.197,0.394
Thu Apr 20 14:02:03,0%,156.669,156.914,158.621,0.642
Thu Apr 20 15:02:39,5%,156.720,156.897,157.109,0.553
Thu Apr 20 16:03:21,0%,156.633,156.830,157.271,0.362
Thu Apr 20 17:03:57,0%,156.734,156.904,157.433,0.234
Thu Apr 20 18:04:34,0%,156.713,156.926,157.610,0.289
Thu Apr 20 19:05:00,0%,156.736,156.862,156.980,0.439
Thu Apr 20 20:05:35,0%,156.703,156.863,157.012,0.492
Thu Apr 20 21:06:12,0%,156.722,156.823,156.964,0.489
Thu Apr 20 22:06:44,0%,156.663,156.886,157.086,0.526
Thu Apr 20 23:07:14,0%,156.710,156.828,157.013,0.404
Fri Apr 21 00:07:47,0%,156.704,156.843,156.999,0.322
Fri Apr 21 01:08:28,0%,156.686,156.787,156.888,0.519
Fri Apr 21 02:08:58,0%,156.687,156.823,157.047,0.364
Fri Apr 21 03:09:35,0%,156.682,156.830,156.930,0.472
Fri Apr 21 04:10:07,0%,156.682,156.826,157.051,0.291
Fri Apr 21 05:10:40,0%,156.693,156.894,157.501,0.514
Fri Apr 21 06:11:17,0%,156.721,156.898,157.268,0.564
Fri Apr 21 07:12:11,0%,156.657,156.830,157.172,0.351
Fri Apr 21 08:12:58,0%,156.675,156.867,157.760,0.425
Fri Apr 21 09:13:23,0%,156.628,156.796,157.040,0.409
Fri Apr 21 10:14:00,0%,156.614,156.800,156.999,0.198
Fri Apr 21 11:14:35,0%,156.644,156.823,157.147,0.374
Fri Apr 21 12:15:12,0%,156.643,156.802,156.936,0.382
Fri Apr 21 13:15:39,0%,156.666,156.842,157.405,0.520
Fri Apr 21 14:16:35,0%,156.659,156.792,157.100,0.373
Fri Apr 21 15:17:12,0%,156.706,156.841,156.984,0.144
Fri Apr 21 16:17:44,0%,156.666,157.003,160.123,0.897
Fri Apr 21 17:18:17,0%,156.679,156.847,157.093,0.388
Fri Apr 21 18:18:57,0%,156.651,156.797,156.982,0.291
Fri Apr 21 19:19:29,0%,156.629,156.824,157.367,0.462
Fri Apr 21 20:20:09,0%,156.675,156.845,157.981,0.342
Fri Apr 21 21:20:40,0%,156.640,156.775,156.936,0.457
Fri Apr 21 22:21:11,0%,156.715,156.818,156.943,0.400
Fri Apr 21 23:21:44,0%,156.615,156.762,156.947,0.493
Sat Apr 22 00:22:16,0%,156.589,156.808,157.029,0.470
Sat Apr 22 01:22:44,0%,156.611,156.742,156.860,0.382
Sat Apr 22 02:23:18,0%,156.636,156.777,157.035,0.272
Sat Apr 22 03:23:49,0%,156.843,176.424,187.384,7.367
Sat Apr 22 04:24:26,0%,156.612,156.741,156.983,0.323
Sat Apr 22 05:24:56,0%,156.571,156.736,156.963,0.389
Sat Apr 22 06:25:24,0%,156.579,156.716,156.994,0.545
Sat Apr 22 07:26:00,5%,156.575,156.703,157.002,0.377
Sat Apr 22 08:26:38,0%,156.580,156.718,156.973,0.327
Sat Apr 22 09:27:05,0%,156.593,156.744,156.948,0.171
Sat Apr 22 10:27:39,0%,156.606,156.776,157.043,0.483
Sat Apr 22 11:28:13,0%,156.637,156.820,157.041,0.449
Sat Apr 22 12:28:43,0%,156.582,156.724,157.116,0.375
Sat Apr 22 13:29:18,0%,156.588,156.772,156.972,0.446
Sat Apr 22 14:29:45,0%,156.583,157.298,167.683,2.443
Sat Apr 22 15:30:14,0%,156.662,156.841,157.363,0.317
Sat Apr 22 16:30:50,0%,156.582,156.731,156.953,0.234
Sat Apr 22 17:31:24,0%,156.642,156.778,156.949,0.236
Sat Apr 22 18:31:51,0%,156.543,156.761,157.206,0.564
Sat Apr 22 19:32:17,0%,156.617,156.801,157.011,0.509
Sat Apr 22 20:32:43,0%,156.596,156.747,156.936,0.346
Sat Apr 22 21:33:10,0%,156.566,156.773,156.887,0.551
Sat Apr 22 22:33:37,0%,157.914,158.090,158.446,0.316
Sat Apr 22 23:34:04,0%,157.804,158.067,158.394,0.437
Sun Apr 23 00:34:43,0%,156.583,156.751,156.990,0.558
Sun Apr 23 01:35:10,0%,156.597,156.830,157.464,0.548
Sun Apr 23 02:35:41,0%,156.636,156.784,156.913,0.422
Sun Apr 23 03:36:06,0%,156.572,156.705,156.881,0.404
Sun Apr 23 04:36:40,0%,156.646,156.790,156.984,0.478
Sun Apr 23 05:37:12,0%,156.631,156.857,157.073,0.394
Sun Apr 23 06:37:42,0%,156.642,156.797,157.020,0.527
Sun Apr 23 07:38:22,0%,156.615,156.795,157.182,0.319
Sun Apr 23 08:38:52,0%,156.625,156.732,156.976,0.094
Sun Apr 23 09:39:23,0%,156.599,156.780,157.055,0.532
Sun Apr 23 10:39:59,0%,156.634,156.813,157.056,0.214
Sun Apr 23 11:40:43,0%,156.635,156.798,157.002,0.495
Sun Apr 23 12:41:16,0%,156.605,156.757,157.071,0.465
Sun Apr 23 13:41:52,0%,156.569,156.746,157.119,0.253
Sun Apr 23 14:42:19,0%,156.604,156.748,156.941,0.197
Sun Apr 23 15:42:48,0%,156.575,156.775,157.070,0.349
Sun Apr 23 16:43:22,0%,156.627,156.802,157.057,0.212
Sun Apr 23 17:43:51,0%,156.646,156.875,157.679,0.458
Sun Apr 23 18:44:26,0%,156.655,156.891,157.151,0.278
Sun Apr 23 19:44:52,0%,156.708,156.846,157.110,0.555
Sun Apr 23 20:45:19,0%,156.642,156.830,157.024,0.463
Sun Apr 23 21:45:50,0%,156.654,156.900,157.189,0.506
Sun Apr 23 22:46:16,0%,156.652,156.854,157.112,0.335
Sun Apr 23 23:46:49,0%,156.622,156.886,157.425,0.434
Mon Apr 24 00:47:20,0%,156.612,156.745,157.007,0.317
Mon Apr 24 01:47:50,0%,156.552,156.794,157.015,0.302
Mon Apr 24 02:48:26,0%,156.601,156.813,157.045,0.169
Mon Apr 24 03:48:53,0%,156.604,156.783,157.125,0.355
Mon Apr 24 04:49:28,0%,156.706,156.833,157.010,0.407
Mon Apr 24 05:50:13,0%,156.667,156.864,157.099,0.560
Mon Apr 24 06:50:49,0%,156.665,156.820,157.053,0.543
Mon Apr 24 07:51:23,0%,156.658,156.810,156.996,0.550
Mon Apr 24 08:51:49,0%,156.631,156.921,157.999,0.407
Mon Apr 24 09:52:28,0%,156.628,156.836,157.075,0.504
Mon Apr 24 10:53:03,0%,156.618,156.872,157.073,0.374
Mon Apr 24 11:53:32,0%,156.700,156.855,157.238,0.484
Mon Apr 24 12:54:17,0%,156.624,156.888,157.880,0.518
Mon Apr 24 13:54:54,0%,156.670,156.850,157.025,0.554
Mon Apr 24 14:55:20,0%,156.628,156.842,157.320,0.551
Mon Apr 24 15:55:52,0%,156.662,156.845,157.044,0.412
Mon Apr 24 16:56:26,0%,156.654,156.821,156.983,0.508
Mon Apr 24 17:56:57,0%,156.692,156.849,157.054,0.510
Mon Apr 24 18:57:23,0%,156.657,156.873,157.064,0.323
Mon Apr 24 19:57:54,0%,156.670,156.863,157.076,0.464
Mon Apr 24 20:58:22,0%,156.701,156.847,157.040,0.269
Mon Apr 24 21:58:47,0%,156.706,156.935,157.170,0.116
Mon Apr 24 22:59:14,0%,156.660,156.834,157.070,0.160
Mon Apr 24 23:59:45,0%,156.706,156.859,157.015,0.296
Tue Apr 25 01:00:20,0%,156.651,156.787,156.930,0.289
Tue Apr 25 02:00:45,0%,156.644,156.783,156.915,0.521
Tue Apr 25 03:01:21,0%,156.698,156.862,157.251,0.182
Tue Apr 25 04:01:58,0%,156.636,156.815,156.972,0.408
Tue Apr 25 05:02:36,0%,156.630,156.800,156.942,0.234
Tue Apr 25 06:03:01,0%,156.626,156.790,156.999,0.344
Tue Apr 25 07:03:27,0%,156.623,156.812,157.071,0.430
Tue Apr 25 08:03:53,0%,156.668,156.877,157.879,0.446
Tue Apr 25 09:04:23,0%,156.671,156.861,157.114,0.127
Tue Apr 25 10:04:49,0%,156.678,156.927,158.115,0.515
Tue Apr 25 11:05:23,0%,161.983,176.407,185.148,5.839
Tue Apr 25 12:06:03,0%,156.687,156.833,157.018,0.428
Tue Apr 25 13:06:36,0%,156.678,156.834,157.064,0.390
Tue Apr 25 14:07:06,5%,156.718,156.891,157.124,0.397
Tue Apr 25 15:07:33,0%,154.124,154.263,154.421,0.226
Tue Apr 25 16:08:08,0%,154.144,154.345,155.421,0.520
Tue Apr 25 17:08:42,0%,154.112,154.251,154.400,0.283
Tue Apr 25 18:09:10,0%,154.132,154.252,154.395,0.515
Tue Apr 25 19:09:38,0%,158.572,158.689,158.809,0.193
Tue Apr 25 20:10:05,0%,158.614,158.693,159.038,0.427
Tue Apr 25 21:10:34,0%,152.965,153.048,153.203,0.283
Tue Apr 25 22:11:00,0%,152.897,153.051,153.841,0.514
Tue Apr 25 23:11:25,0%,152.930,153.032,153.181,0.222
Wed Apr 26 00:11:54,0%,152.988,153.115,153.331,0.398
