Date,Packet Loss,Min,Avg,Max,Standard_Deviation
Tue Apr 18 05:49:44,0%,72.584,73.640,78.094,1.254
Tue Apr 18 06:50:09,0%,72.616,77.402,157.591,18.407
Tue Apr 18 07:50:33,0%,72.609,72.851,73.409,0.445
Tue Apr 18 08:50:58,0%,72.597,72.719,73.369,0.374
Tue Apr 18 09:51:22,0%,72.584,83.843,93.148,7.917
Tue Apr 18 10:51:47,0%,72.585,72.911,73.479,0.355
Tue Apr 18 11:52:11,0%,72.585,73.550,86.215,2.921
Tue Apr 18 12:52:36,0%,73.213,73.725,76.581,0.927
Tue Apr 18 13:53:01,0%,72.609,73.613,76.280,1.020
Tue Apr 18 14:53:25,0%,73.114,74.929,98.986,5.580
Tue Apr 18 15:53:49,0%,72.713,73.948,79.729,1.431
Tue Apr 18 16:54:19,0%,72.631,73.412,78.322,1.297
Tue Apr 18 17:54:49,0%,72.626,77.890,97.287,8.584
Tue Apr 18 18:55:14,5%,72.658,73.164,75.913,0.842
Tue Apr 18 19:55:39,0%,72.623,73.115,74.951,0.681
Tue Apr 18 20:56:03,0%,72.681,73.314,75.524,0.749
Tue Apr 18 21:56:28,0%,72.580,74.163,86.288,3.030
Tue Apr 18 22:56:52,0%,72.672,76.118,96.280,7.173
Tue Apr 18 23:57:17,0%,72.620,72.963,74.938,0.576
Wed Apr 19 00:57:41,0%,72.555,72.697,73.298,0.208
Wed Apr 19 01:58:05,0%,72.557,73.194,75.716,0.728
Wed Apr 19 02:58:30,0%,72.647,73.018,73.927,0.485
Wed Apr 19 03:58:54,0%,72.598,72.813,73.980,0.424
Wed Apr 19 04:59:19,0%,72.578,72.771,73.240,0.412
Wed Apr 19 05:59:43,0%,72.695,80.773,87.499,4.806
Wed Apr 19 07:00:07,0%,72.575,75.758,88.675,4.168
Wed Apr 19 08:00:32,0%,72.561,72.722,73.119,0.354
Wed Apr 19 09:00:56,0%,72.575,73.031,74.289,0.570
Wed Apr 19 10:01:21,0%,72.575,72.704,73.197,0.253
Wed Apr 19 11:01:45,0%,72.571,72.911,74.359,0.555
Wed Apr 19 12:02:10,0%,72.560,72.997,74.225,0.638
Wed Apr 19 13:02:34,0%,72.591,72.820,73.636,0.441
Wed Apr 19 14:02:59,0%,72.661,73.526,80.394,1.657
Wed Apr 19 15:03:23,0%,72.642,73.546,76.318,0.948
Wed Apr 19 16:03:48,0%,73.288,73.903,76.551,0.868
Wed Apr 19 17:04:12,0%,72.598,73.320,75.691,0.687
Wed Apr 19 18:04:36,0%,72.705,75.217,85.194,3.204
Wed Apr 19 19:05:01,0%,72.599,72.969,73.857,0.426
Wed Apr 19 20:05:25,0%,72.640,73.438,77.597,1.315
Wed Apr 19 21:05:50,0%,72.609,73.038,74.232,0.631
Wed Apr 19 22:06:14,0%,72.639,77.058,94.473,7.521
Wed Apr 19 23:06:39,0%,72.599,73.367,79.814,1.592
Thu Apr 20 00:07:03,0%,72.555,72.965,73.931,0.448
Thu Apr 20 01:07:27,0%,72.578,72.769,73.168,0.379
Thu Apr 20 02:07:52,0%,72.607,73.106,78.380,1.250
Thu Apr 20 03:08:16,0%,72.594,72.859,73.711,0.294
Thu Apr 20 04:08:40,0%,72.585,72.880,74.029,0.446
Thu Apr 20 05:09:05,0%,73.198,73.361,74.153,0.294
Thu Apr 20 06:09:29,0%,72.582,72.775,73.238,0.215
Thu Apr 20 07:09:53,0%,72.737,73.387,74.379,0.401
Thu Apr 20 08:10:18,0%,72.564,72.859,74.026,0.455
Thu Apr 20 09:10:42,0%,72.665,72.899,73.434,0.252
Thu Apr 20 10:11:06,0%,72.594,72.908,75.423,0.693
Thu Apr 20 11:11:31,0%,72.616,73.506,76.930,1.150
Thu Apr 20 12:11:55,0%,72.649,73.092,76.573,0.875
Thu Apr 20 13:12:20,0%,72.597,74.245,89.066,4.455
Thu Apr 20 14:12:44,0%,72.594,72.900,74.346,0.487
Thu Apr 20 15:13:09,0%,72.620,74.514,101.422,6.201
Thu Apr 20 16:13:33,0%,73.227,73.463,74.139,0.333
Thu Apr 20 17:13:57,0%,73.236,73.554,74.270,0.330
Thu Apr 20 18:14:22,0%,72.615,73.604,77.831,1.244
Thu Apr 20 19:14:46,0%,72.597,74.440,91.898,4.186
Thu Apr 20 20:15:11,0%,72.654,73.584,80.018,1.884
Thu Apr 20 21:15:35,0%,72.793,73.395,74.672,0.466
Thu Apr 20 22:16:00,0%,72.544,73.715,85.791,2.930
Thu Apr 20 23:16:24,0%,72.567,73.574,83.950,2.668
Fri Apr 21 00:16:48,0%,72.625,73.271,78.486,1.269
Fri Apr 21 01:17:14,0%,72.610,72.861,73.318,0.278
Fri Apr 21 02:17:38,0%,72.560,72.713,73.547,0.399
Fri Apr 21 03:18:03,0%,72.597,73.021,74.342,0.490
Fri Apr 21 04:18:27,0%,72.581,72.747,73.275,0.330
Fri Apr 21 05:18:51,0%,72.562,72.845,74.264,0.513
Fri Apr 21 06:19:16,0%,72.580,72.820,73.753,0.360
Fri Apr 21 07:19:40,0%,72.595,72.834,73.877,0.326
Fri Apr 21 08:20:05,0%,72.591,72.699,73.073,0.160
Fri Apr 21 09:20:29,0%,72.601,72.827,73.759,0.378
Fri Apr 21 10:20:53,0%,72.598,73.058,78.293,1.232
Fri Apr 21 11:21:18,0%,72.602,72.889,75.263,0.629
Fri Apr 21 12:21:42,0%,72.649,73.310,74.599,0.502
Fri Apr 21 13:22:07,0%,72.592,72.781,73.297,0.380
Fri Apr 21 14:22:31,0%,72.591,72.868,74.607,0.635
Fri Apr 21 15:22:55,0%,72.634,73.698,84.484,2.650
Fri Apr 21 16:23:20,0%,72.580,73.113,74.786,0.702
Fri Apr 21 17:23:44,0%,72.843,73.432,74.022,0.317
Fri Apr 21 18:24:09,5%,72.604,72.999,74.533,0.543
Fri Apr 21 19:24:34,5%,72.608,73.031,74.205,0.486
Fri Apr 21 20:24:59,0%,72.625,73.251,78.142,1.198
Fri Apr 21 21:25:24,0%,72.580,73.100,76.175,0.971
Fri Apr 21 22:25:48,0%,73.198,73.505,75.530,0.540
Fri Apr 21 23:26:12,0%,72.589,78.130,82.678,3.209
Sat Apr 22 00:26:37,0%,72.582,72.869,73.596,0.468
Sat Apr 22 01:27:01,0%,72.598,74.971,116.029,9.425
Sat Apr 22 02:27:26,0%,72.603,73.201,74.933,0.554
Sat Apr 22 03:27:50,0%,72.563,73.870,89.344,3.599
Sat Apr 22 04:28:14,0%,72.558,73.329,75.018,0.904
Sat Apr 22 05:28:39,0%,72.576,72.634,72.984,0.269
Sat Apr 22 06:29:03,0%,84.526,84.731,85.505,0.230
Sat Apr 22 07:29:28,0%,84.552,84.706,85.181,0.299
Sat Apr 22 08:29:52,0%,84.547,84.697,85.123,0.434
Sat Apr 22 09:30:17,0%,84.594,85.099,92.807,1.774
Sat Apr 22 10:30:41,0%,84.541,84.864,86.806,0.597
Sat Apr 22 11:31:07,0%,72.577,72.717,73.299,0.251
Sat Apr 22 12:31:31,0%,72.550,72.716,73.454,0.304
Sat Apr 22 13:31:56,0%,78.766,80.620,82.577,0.948
Sat Apr 22 14:32:20,0%,72.598,72.773,73.261,0.249
Sat Apr 22 15:32:45,0%,72.588,72.755,73.317,0.273
Sat Apr 22 16:33:09,0%,72.597,72.682,72.874,0.326
Sat Apr 22 17:33:33,0%,72.583,72.784,73.238,0.411
Sat Apr 22 18:33:58,0%,72.582,73.008,77.200,0.986
Sat Apr 22 19:34:22,0%,73.790,74.058,75.457,0.474
Sat Apr 22 20:34:47,0%,73.821,74.168,75.733,0.470
Sat Apr 22 21:35:11,0%,73.857,74.098,74.751,0.271
Sat Apr 22 22:35:36,0%,73.818,74.276,75.657,0.499
Sat Apr 22 23:36:01,0%,73.814,74.253,75.462,0.423
Sun Apr 23 00:36:25,0%,73.818,74.122,75.851,0.486
Sun Apr 23 01:36:50,0%,73.809,74.565,79.276,1.270
Sun Apr 23 02:37:15,0%,73.811,74.710,76.898,0.890
Sun Apr 23 03:37:39,0%,74.286,77.188,82.629,2.358
Sun Apr 23 04:38:04,0%,73.788,74.240,75.617,0.562
Sun Apr 23 05:38:28,0%,73.934,77.539,80.825,2.075
Sun Apr 23 06:38:52,0%,73.809,74.506,75.746,0.588
Sun Apr 23 07:39:17,0%,73.837,74.469,77.338,0.900
Sun Apr 23 08:39:41,0%,73.851,75.526,78.955,1.410
Sun Apr 23 09:40:06,0%,72.989,74.279,75.837,0.603
Sun Apr 23 10:40:30,0%,73.908,75.152,78.035,1.181
Sun Apr 23 11:40:55,0%,73.832,74.145,74.966,0.509
Sun Apr 23 12:41:19,0%,73.817,74.143,75.360,0.558
Sun Apr 23 13:41:44,0%,73.628,74.876,77.112,1.173
Sun Apr 23 14:42:08,0%,73.796,74.217,75.714,0.541
Sun Apr 23 15:42:32,0%,73.846,74.238,74.774,0.397
Sun Apr 23 16:42:57,0%,73.822,74.212,76.541,0.771
Sun Apr 23 17:43:21,0%,73.785,74.523,75.959,0.781
Sun Apr 23 18:43:46,0%,73.810,74.504,77.184,0.837
Sun Apr 23 19:44:10,0%,73.760,74.054,74.594,0.321
Sun Apr 23 20:44:34,0%,73.782,74.041,74.478,0.274
Sun Apr 23 21:44:59,0%,73.024,78.863,166.954,20.219
Sun Apr 23 22:45:23,0%,73.857,75.069,77.096,0.856
Sun Apr 23 23:45:48,0%,73.789,75.389,85.092,3.125
Mon Apr 24 00:46:12,0%,73.794,74.195,75.405,0.507
Mon Apr 24 01:46:37,0%,72.924,75.928,78.571,1.327
Mon Apr 24 02:47:01,0%,73.831,74.688,77.035,0.828
Mon Apr 24 03:47:26,0%,74.645,76.298,78.586,1.256
Mon Apr 24 04:47:50,0%,73.869,74.657,79.782,1.294
Mon Apr 24 05:48:16,0%,73.203,74.604,76.808,1.067
Mon Apr 24 06:48:41,0%,73.780,77.894,84.328,2.711
Mon Apr 24 07:49:05,0%,73.242,75.610,79.257,1.805
Mon Apr 24 08:49:30,0%,73.305,77.421,86.256,3.048
Mon Apr 24 09:49:54,0%,72.701,74.767,78.988,1.402
Mon Apr 24 10:50:19,0%,73.269,74.736,77.153,1.058
Mon Apr 24 11:50:43,0%,73.795,76.016,80.050,1.642
Mon Apr 24 12:51:08,0%,73.856,74.875,87.499,3.004
Mon Apr 24 13:51:32,0%,73.706,74.580,76.648,0.800
Mon Apr 24 14:51:57,0%,73.923,75.237,79.901,1.483
Mon Apr 24 15:52:21,0%,73.887,76.100,98.896,5.349
Mon Apr 24 16:52:46,0%,73.881,77.151,85.793,2.962
Mon Apr 24 17:53:10,0%,74.183,75.319,77.360,0.852
Mon Apr 24 18:53:35,0%,72.777,75.492,78.879,1.573
Mon Apr 24 19:53:59,0%,73.838,74.711,79.139,1.147
Mon Apr 24 20:54:24,0%,73.813,75.029,84.684,2.511
Mon Apr 24 21:54:48,0%,73.840,74.322,75.884,0.578
Mon Apr 24 22:55:13,0%,73.839,78.173,99.549,8.263
Mon Apr 24 23:55:37,0%,73.829,75.276,76.861,1.030
Tue Apr 25 00:56:01,0%,73.791,74.579,76.768,0.911
Tue Apr 25 01:56:26,0%,73.797,74.674,78.801,1.243
Tue Apr 25 02:56:50,0%,73.800,74.648,77.969,1.076
Tue Apr 25 03:57:15,0%,72.652,73.841,76.970,1.021
Tue Apr 25 04:57:39,0%,73.805,75.468,83.874,2.242
Tue Apr 25 05:58:04,0%,73.835,74.322,77.821,0.869
Tue Apr 25 06:58:28,0%,73.673,78.490,88.029,3.729
Tue Apr 25 07:58:53,0%,73.825,74.221,74.860,0.443
Tue Apr 25 08:59:17,0%,73.773,74.281,75.062,0.466
Tue Apr 25 09:59:41,0%,73.140,74.246,76.032,0.781
Tue Apr 25 11:00:06,0%,73.848,74.454,76.941,0.890
Tue Apr 25 12:00:31,0%,73.816,75.828,81.201,1.881
Tue Apr 25 13:00:55,0%,72.877,74.732,79.480,1.399
Tue Apr 25 14:01:20,0%,73.784,74.825,79.871,1.401
Tue Apr 25 15:01:44,0%,73.848,76.215,84.904,3.008
Tue Apr 25 16:02:09,0%,73.806,75.295,83.748,2.342
Tue Apr 25 17:02:33,0%,73.828,74.509,76.114,0.808
Tue Apr 25 18:02:57,0%,73.845,75.333,79.833,2.049
Tue Apr 25 19:03:22,0%,73.857,76.746,90.259,4.530
Tue Apr 25 20:03:46,0%,73.875,74.737,76.824,0.799
Tue Apr 25 21:04:11,0%,73.101,75.308,78.366,1.391
Tue Apr 25 22:04:35,0%,73.783,75.335,78.284,1.562
Tue Apr 25 23:05:00,0%,73.100,74.600,77.979,1.168
Wed Apr 26 00:05:24,0%,73.839,74.492,77.058,0.938
