Date,Packet Loss,Min,Avg,Max,Standard_Deviation
Tue Apr 18 14:50:15,0%,73.187,74.016,79.644,1.402
Tue Apr 18 15:50:41,0%,73.233,75.487,87.018,4.334
Tue Apr 18 16:51:11,0%,72.592,73.098,74.516,0.574
Tue Apr 18 17:51:42,0%,72.590,73.035,74.500,0.545
Tue Apr 18 18:52:08,5%,72.601,82.210,122.650,16.027
Tue Apr 18 19:52:35,0%,72.615,73.037,75.701,0.666
Tue Apr 18 20:53:00,0%,72.615,73.170,76.025,0.881
Tue Apr 18 21:53:26,0%,72.594,76.547,95.133,7.100
Tue Apr 18 22:53:52,0%,72.625,72.948,74.384,0.574
Tue Apr 18 23:54:17,0%,72.649,72.807,73.873,0.419
Wed Apr 19 00:54:38,0%,72.560,73.818,94.363,4.717
Wed Apr 19 01:55:03,0%,73.175,73.598,74.471,0.523
Wed Apr 19 02:55:24,0%,72.580,74.182,91.342,4.611
Wed Apr 19 03:55:45,0%,72.573,72.800,73.203,0.236
Wed Apr 19 04:56:11,0%,72.562,72.813,73.897,0.356
Wed Apr 19 05:56:37,0%,72.601,73.168,81.248,1.885
Wed Apr 19 06:57:03,0%,73.185,73.433,74.729,0.458
Wed Apr 19 07:57:29,0%,73.197,73.364,74.428,0.436
Wed Apr 19 08:57:54,0%,73.178,73.284,73.656,0.398
Wed Apr 19 09:58:21,0%,72.556,72.732,73.431,0.240
Wed Apr 19 10:58:47,0%,72.538,72.673,73.411,0.418
Wed Apr 19 11:59:14,0%,73.168,73.694,76.144,0.782
Wed Apr 19 12:59:41,0%,73.197,73.694,78.548,1.271
Wed Apr 19 14:00:01,0%,72.618,74.717,92.028,4.625
Wed Apr 19 15:00:23,0%,73.230,73.813,76.951,0.937
Wed Apr 19 16:00:46,0%,73.306,74.201,76.496,0.898
Wed Apr 19 17:01:10,0%,73.379,77.995,101.229,6.534
Wed Apr 19 18:01:37,5%,73.283,76.730,98.014,7.275
Wed Apr 19 19:01:59,0%,73.252,74.406,79.776,1.586
Wed Apr 19 20:02:28,0%,72.606,73.551,80.158,1.784
Wed Apr 19 21:02:53,0%,73.221,83.644,217.824,31.498
Wed Apr 19 22:03:14,0%,73.217,73.533,74.132,0.376
Wed Apr 19 23:03:39,0%,73.235,73.528,75.306,0.514
Thu Apr 20 00:04:01,0%,73.185,73.624,75.336,0.647
Thu Apr 20 01:04:26,0%,72.576,72.857,73.798,0.349
Thu Apr 20 02:04:47,0%,72.573,72.838,73.463,0.260
Thu Apr 20 03:05:13,0%,72.566,72.686,73.575,0.359
Thu Apr 20 04:05:38,0%,73.177,73.367,74.626,0.461
Thu Apr 20 05:05:59,0%,73.190,73.987,81.686,1.939
Thu Apr 20 06:06:25,0%,72.594,72.765,73.508,0.336
Thu Apr 20 07:06:51,0%,72.552,72.770,73.431,0.344
Thu Apr 20 08:07:16,0%,73.201,73.419,74.361,0.456
Thu Apr 20 09:07:41,0%,72.592,72.787,74.052,0.430
Thu Apr 20 10:08:07,0%,72.579,72.846,73.770,0.475
Thu Apr 20 11:08:28,0%,72.637,73.179,75.022,0.631
Thu Apr 20 12:08:48,0%,72.616,72.756,73.345,0.248
Thu Apr 20 13:09:13,0%,72.616,72.789,73.306,0.423
Thu Apr 20 14:09:39,0%,72.623,72.803,73.289,0.339
Thu Apr 20 15:10:04,0%,73.238,73.995,76.724,0.950
Thu Apr 20 16:10:30,0%,73.262,73.688,75.456,0.552
Thu Apr 20 17:10:55,0%,73.192,74.519,92.246,4.107
Thu Apr 20 18:11:21,0%,72.639,76.826,90.667,5.561
Thu Apr 20 19:11:47,0%,72.618,73.017,74.300,0.528
Thu Apr 20 20:12:13,0%,72.632,73.938,82.025,2.479
Thu Apr 20 21:12:39,0%,73.208,73.725,79.251,1.335
Thu Apr 20 22:13:04,0%,72.565,73.265,80.250,1.780
Thu Apr 20 23:13:29,0%,73.190,73.312,73.756,0.363
Fri Apr 21 00:13:55,0%,72.571,72.769,73.106,0.221
Fri Apr 21 01:14:20,0%,72.572,73.054,75.357,0.755
Fri Apr 21 02:14:46,0%,72.563,72.856,73.592,0.456
Fri Apr 21 03:15:12,0%,72.560,73.031,73.767,0.461
Fri Apr 21 04:15:38,0%,72.557,72.745,73.940,0.330
Fri Apr 21 05:16:04,0%,72.559,72.824,74.453,0.498
Fri Apr 21 06:16:24,0%,72.605,72.769,73.246,0.264
Fri Apr 21 07:16:50,0%,73.237,73.951,76.576,0.819
Fri Apr 21 08:17:16,0%,72.541,72.804,73.714,0.430
Fri Apr 21 09:17:42,0%,72.628,72.759,73.539,0.333
Fri Apr 21 10:18:07,0%,72.563,72.687,73.135,0.283
Fri Apr 21 11:18:28,0%,73.154,73.522,74.663,0.450
Fri Apr 21 12:18:54,0%,73.211,73.444,73.991,0.440
Fri Apr 21 13:19:15,0%,72.551,72.755,73.096,0.228
Fri Apr 21 14:19:41,0%,75.040,79.486,107.931,7.003
Fri Apr 21 15:20:06,0%,72.607,73.477,79.892,1.975
Fri Apr 21 16:20:28,0%,72.599,73.384,76.334,1.086
Fri Apr 21 17:20:54,0%,73.224,74.658,81.544,2.033
Fri Apr 21 18:21:19,0%,73.188,73.687,76.820,0.856
Fri Apr 21 19:21:45,0%,72.595,73.647,77.992,1.622
Fri Apr 21 20:22:11,0%,72.528,72.822,74.553,0.495
Fri Apr 21 21:22:32,0%,72.591,73.059,77.185,1.003
Fri Apr 21 22:22:57,0%,73.162,73.840,81.742,1.929
Fri Apr 21 23:23:23,0%,73.201,74.236,90.804,3.814
Sat Apr 22 00:23:49,0%,73.173,73.328,73.905,0.277
Sat Apr 22 01:24:14,0%,73.223,73.347,73.952,0.248
Sat Apr 22 02:24:40,0%,73.202,73.431,74.961,0.534
Sat Apr 22 03:25:06,0%,73.184,73.269,73.456,0.306
Sat Apr 22 04:25:32,0%,73.189,73.380,74.180,0.355
Sat Apr 22 05:25:57,0%,73.176,73.316,73.794,0.174
Sat Apr 22 06:26:18,0%,84.541,84.734,85.184,0.184
Sat Apr 22 07:26:43,0%,85.140,85.357,86.710,0.380
Sat Apr 22 08:27:09,0%,85.168,85.381,87.320,0.464
Sat Apr 22 09:27:35,0%,84.571,84.826,85.654,0.357
Sat Apr 22 10:28:00,0%,84.497,84.657,85.125,0.381
Sat Apr 22 11:28:21,0%,73.180,73.427,75.080,0.483
Sat Apr 22 12:28:46,0%,72.566,72.707,72.939,0.351
Sat Apr 22 13:29:12,0%,72.550,73.014,78.250,1.225
Sat Apr 22 14:29:38,0%,72.585,72.926,76.932,1.001
Sat Apr 22 15:30:03,0%,73.184,73.440,74.111,0.440
Sat Apr 22 16:30:29,0%,72.562,77.687,92.677,7.253
Sat Apr 22 17:30:55,0%,72.566,72.705,73.173,0.263
Sat Apr 22 18:31:21,0%,72.549,73.151,78.005,1.257
Sat Apr 22 19:31:46,0%,73.805,74.221,75.756,0.541
Sat Apr 22 20:32:11,0%,73.819,74.277,77.439,0.838
Sat Apr 22 21:32:32,0%,73.815,74.104,75.291,0.523
Sat Apr 22 22:32:53,0%,73.812,74.175,75.072,0.469
Sat Apr 22 23:33:18,0%,73.824,74.063,75.461,0.506
Sun Apr 23 00:33:44,0%,73.810,74.240,76.241,0.668
Sun Apr 23 01:34:09,0%,73.814,74.230,75.797,0.637
Sun Apr 23 02:34:35,0%,73.831,74.300,75.099,0.532
Sun Apr 23 03:35:00,0%,73.781,74.599,76.763,0.970
Sun Apr 23 04:35:25,0%,73.800,74.706,77.932,1.290
Sun Apr 23 05:35:46,0%,73.843,74.502,79.822,1.331
Sun Apr 23 06:36:07,0%,73.695,74.248,75.936,0.573
Sun Apr 23 07:36:27,0%,73.796,74.165,75.659,0.561
Sun Apr 23 08:36:52,0%,73.814,80.484,91.150,6.354
Sun Apr 23 09:37:13,0%,73.817,74.398,76.540,0.901
Sun Apr 23 10:37:38,0%,73.815,74.261,76.673,0.635
Sun Apr 23 11:38:04,0%,73.867,74.134,77.602,0.880
Sun Apr 23 12:38:29,0%,73.810,74.485,76.216,0.787
Sun Apr 23 13:38:50,0%,73.815,74.563,79.758,1.396
Sun Apr 23 14:39:15,0%,73.845,74.274,75.770,0.681
Sun Apr 23 15:39:41,0%,73.227,73.905,74.453,0.397
Sun Apr 23 16:40:06,0%,73.783,74.096,74.974,0.535
Sun Apr 23 17:40:27,0%,73.799,74.161,75.038,0.558
Sun Apr 23 18:40:52,0%,72.862,74.467,76.298,0.929
Sun Apr 23 19:41:18,0%,73.820,73.945,74.860,0.330
Sun Apr 23 20:41:43,0%,73.804,76.741,99.414,5.916
Sun Apr 23 21:42:09,0%,72.714,74.290,75.764,0.799
Sun Apr 23 22:42:34,0%,73.863,75.769,78.983,1.268
Sun Apr 23 23:43:00,0%,73.861,74.516,76.670,0.842
Mon Apr 24 00:43:25,0%,73.809,74.044,74.483,0.390
Mon Apr 24 01:43:51,0%,73.818,75.004,77.843,1.199
Mon Apr 24 02:44:16,0%,73.862,75.125,77.935,1.296
Mon Apr 24 03:44:37,0%,72.712,74.240,76.777,1.051
Mon Apr 24 04:45:02,0%,73.791,74.433,76.823,0.731
Mon Apr 24 05:45:28,0%,73.825,78.512,88.669,4.313
Mon Apr 24 06:45:53,0%,73.008,74.635,77.100,1.012
Mon Apr 24 07:46:14,0%,72.646,75.420,80.437,2.143
Mon Apr 24 08:46:39,0%,72.828,75.664,79.715,2.005
Mon Apr 24 09:47:00,0%,72.750,74.864,77.262,1.133
Mon Apr 24 10:47:20,0%,73.868,77.800,83.113,3.167
Mon Apr 24 11:47:41,0%,73.820,74.502,76.865,0.875
Mon Apr 24 12:48:06,0%,73.790,74.249,75.770,0.635
Mon Apr 24 13:48:32,0%,73.847,75.040,78.424,1.391
Mon Apr 24 14:48:52,0%,72.708,74.571,77.329,1.064
Mon Apr 24 15:49:13,0%,73.843,74.861,78.313,1.295
Mon Apr 24 16:49:34,0%,73.895,74.842,77.054,1.001
Mon Apr 24 17:50:00,5%,73.906,75.772,79.666,1.593
Mon Apr 24 18:50:21,0%,73.588,77.288,82.787,2.021
Mon Apr 24 19:50:53,0%,72.561,75.115,78.896,1.532
Mon Apr 24 20:51:18,0%,73.857,75.248,88.027,3.148
Mon Apr 24 21:51:43,0%,73.962,79.803,87.079,3.690
Mon Apr 24 22:52:09,0%,73.840,74.661,77.188,1.027
Mon Apr 24 23:52:34,0%,73.820,74.331,76.501,0.805
Tue Apr 25 00:53:00,0%,73.843,74.805,81.371,1.648
Tue Apr 25 01:53:25,0%,73.801,74.192,75.248,0.505
Tue Apr 25 02:53:51,0%,73.184,76.796,91.348,3.989
Tue Apr 25 03:54:17,0%,73.818,74.334,76.112,0.650
Tue Apr 25 04:54:42,0%,73.785,76.236,79.717,1.815
Tue Apr 25 05:55:08,0%,73.807,74.502,78.358,1.217
Tue Apr 25 06:55:33,0%,73.756,74.685,76.278,0.691
Tue Apr 25 07:55:59,0%,72.700,75.513,81.596,2.039
Tue Apr 25 08:56:24,0%,73.821,74.401,76.585,0.779
Tue Apr 25 09:56:50,0%,73.831,74.400,75.753,0.595
Tue Apr 25 10:57:15,0%,73.826,74.590,83.092,1.971
Tue Apr 25 11:57:40,0%,73.814,74.139,75.439,0.561
Tue Apr 25 12:58:06,0%,73.853,76.272,82.808,2.208
Tue Apr 25 13:58:31,0%,73.826,74.283,74.896,0.420
Tue Apr 25 14:58:57,0%,73.817,74.907,80.204,1.525
Tue Apr 25 15:59:22,0%,72.719,75.427,88.584,3.284
Tue Apr 25 16:59:48,0%,73.883,75.592,92.646,4.026
Tue Apr 25 18:00:24,0%,73.795,74.325,75.603,0.529
Tue Apr 25 19:00:50,0%,73.873,74.332,76.100,0.598
Tue Apr 25 20:01:16,0%,73.880,74.506,75.480,0.558
Tue Apr 25 21:01:42,0%,72.932,74.806,79.276,1.470
Tue Apr 25 22:02:07,0%,72.904,74.618,76.681,1.093
Tue Apr 25 23:02:32,0%,73.905,74.569,77.648,1.051
Wed Apr 26 00:02:58,0%,73.807,74.332,76.353,0.616
